,model_idx,D_crit,D,KB_mccB,KB_mccV,K_omega_mccB,K_omega_mccV,kA_1,kA_2,kBmax_mccB,kBmax_mccV,mu_max_x,mu_max_c,nB_mccB,nB_mccV,n_omega_mccB,n_omega_mccV,omega_max_mccB,omega_max_mccV,N_x,N_c
0,52,0.02198222117370042,0.157187605250643,0.01383223032067149,0.01842124974665471,0.018848712796690648,0.020823148363310617,0.0263065878951389,0.008359367064248058,0.013061775759917987,0.02009043560060525,0.0537172053209532,0.18559414477224287,0.01074234435863608,0.021295198166752016,0.008613475001807036,0.011143057877791018,0.024783931987918506,0.13958590969847479,0.025117078360267386,0.014923364106723125
