,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,39,0.39337253919195453,0.20886804870023035,0.09937479434024354,0.16247120763409018,0.13540638367884172,0.3222277064823955,0.2935176044751563,0.4682461335965778,0.223757815070747,0.30840737084567293,0.2985357025337282,0.3751233958538993,0.21059559065482064,0.1123724909509708,0.3655807831523527,0.18780848963474828,0.16222441592629155,0.3168805528134254,0.19702204672589668
