,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,115,0.036382649481038726,0.014583238820128575,0.0125333429842997,0.005422806626747656,0.013569887353852894,0.022473413541699072,0.011279397004904101,0.011441237593708242,0.0194053237652837,0.02556036348121915,0.050345166471523456,0.009939560823261417,0.005645560445038611,0.002455899076718615,0.007016235542028348,0.029812820527197637,0.01624828538179346,0.005917248740574366,0.009540693860303262
