,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,99,0.037393008682717534,0.011225024247211293,0.015133410294319527,0.020560763173943064,0.01036596411637758,0.02208845000123766,0.024234271942319766,0.02586772386758207,0.014007687097333132,0.009722090953483642,0.04471374226170785,0.04201377871691184,0.01599992461423866,0.01929903618741574,0.006069397656515471,0.007997782308424572,0.011116024312470607,0.011251184231549027,0.007394836862962162,0.012051454720161336
