,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,104,0.0541701113559115,0.24947010962463248,0.059407231832420415,0.02340127578863138,0.02094997885503161,0.018618967669723152,0.01664121673465979,0.02121713983281548,0.0176009703894473,0.033169744715657146,0.3337309093855805,0.2413122035589388,0.024271131673643143,0.0196116416345693,0.029399103048167508,0.027850582309638328,0.038894080168552,0.023584869825497012,0.03357111926521868,0.028854651766427875
