,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,54,0.18189447232678504,0.4343463614300721,0.11369700921263931,0.0866024317504015,0.0679537798384468,0.08922254017700826,0.1416065973605728,0.11993335023725865,0.19930331679163493,0.14282609483102104,0.4979715289600464,0.7722135690223494,0.18796561258617983,0.07419615797925644,0.12515545574190123,0.07161227224979172,0.10169522222624705,0.4215597493389357,0.15813622148971873,0.1419688243319931
