,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,50,0.1667884543331157,0.3638366078628041,0.11741597341042742,0.07511750939091777,0.10712529746101052,0.08967097370542998,0.05766810234625447,0.0927832517159321,0.08099789564772747,0.1237978641807776,0.5225972033748304,0.7602808425275828,0.06387790823450744,0.09598403052294135,0.11325643597459042,0.07805278580840563,0.04999311660471606,0.34382067771943275,0.10747438393612202,0.13021908863846438
