,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,13,0.07261275099889744,0.2758679478972185,0.03426745715627659,0.06421418769503859,0.04942175807608162,0.03951584461430202,0.05607250129120367,0.0249223188512383,0.05483478444003542,0.039770742412820775,0.2254006909819666,0.1994353804830188,0.023975436209527634,0.07091507473937747,0.03767890900399318,0.032092050698754315,0.10506218670553369,0.09704585987474068,0.020720265962870132,0.08213642798761112
