,model_idx,D_crit,D,KB_mccB,KB_mccV,K_omega_mccB,K_omega_mccV,kA_1,kA_2,kBmax_mccB,kBmax_mccV,mu_max_x,mu_max_c,nB_mccB,nB_mccV,n_omega_mccB,n_omega_mccV,omega_max_mccB,omega_max_mccV,N_x,N_c
0,30,0.024196405295656084,0.17509665130666294,0.01207890674890666,0.02760205267374094,0.01903101377052957,0.009726895465936691,0.026940764407844597,0.012409261660628612,0.006378613465728877,0.022270355775529327,0.17318650578596706,0.4620750633201671,0.00991668886171776,0.01282708992543502,0.011111750968441192,0.014622832383316575,0.01006991184022854,0.10678529707261847,0.017310276017313164,0.009669758205913204
