,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,7,0.05365511388954868,0.2523746475172073,0.02302584368462013,0.044873207264935655,0.029815748779575713,0.023124892612769232,0.028637268675271166,0.051376072608928625,0.02767507908753708,0.019714779515064507,0.28014473271949947,0.323651469057317,0.034080916910077697,0.027341546982545206,0.03940934496315984,0.023694929301300793,0.0345155193499157,0.06669631396488812,0.05408880039619568,0.02466318310912563
