,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,45,0.044509833744278055,0.05340149546964626,0.013977290446961443,0.011473468400208797,0.024927217129496915,0.02726525497010246,0.02391232946751798,0.021967848916287835,0.00998621588419324,0.26450437610237487,0.23914515896903366,0.016274482903443688,0.015508752084616217,0.011139977852191119,0.009180600749104428,0.014100547400227342,0.013452787661426324,0.021908502975826583,0.01676294564416414
