,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,36,0.1939721830715581,0.43471413899349537,0.1430400547757617,0.15839096199931535,0.1684012324546389,0.2198836015063334,0.08414241698048619,0.15635741184525848,0.09236562820951727,0.10078055460458749,0.7986990756590209,0.4030537487161931,0.1074015748031496,0.13289284491612458,0.08124614857925372,0.13056487504279357,0.4711811023622048,0.10501198219787744,0.09811708319068813,0.13520027387880862
