,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,22,0.044649110635896404,0.025605264862072527,0.023819560766912384,0.02470211592412852,0.024332420342387695,0.014224099536937679,0.018157759773795967,0.01444219511838074,0.014366767294991978,0.015032219342125508,0.2487589765933073,0.25003430229139306,0.00902479019775737,0.014850597083176265,0.013882441271127477,0.012763429812301275,0.0147339816983319,0.0313648242841863,0.017138739804527847,0.019639767632680494
