,model_idx,D_crit,D,KB_mccB,KB_mccV,K_omega_mccB,K_omega_mccV,kA_1,kA_2,kBmax_mccB,kBmax_mccV,mu_max_x,mu_max_c,nB_mccB,nB_mccV,n_omega_mccB,n_omega_mccV,omega_max_mccB,omega_max_mccV,N_x,N_c
0,73,0.019648590320275373,0.09599718517681541,0.00876156641974657,0.009298138627549357,0.004755760639223006,0.04802286642273751,0.00570239863700972,0.011384746782228394,0.007726085911372416,0.006781552661342727,0.03376901611904454,0.3233610384603881,0.012727880485775778,0.003868637153672083,0.006139604595439718,0.0071016404847124015,0.008997879743575243,0.15252467262864167,0.025219364565574498,0.00740807514171038
