,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,94,0.04822002628093685,0.049864960775816036,0.026018289963759322,0.01727999598022778,0.008513437973029836,0.022072632259928532,0.02622618756006112,0.024954306495072687,0.01887502904913546,0.04511566266573708,0.2642259112007186,0.23450472009195233,0.03949049386670689,0.01404502144925357,0.03128890228812975,0.014391098716813322,0.02583394572051273,0.03332611030506305,0.02245105613235099,0.01458988901660041
