,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,113,0.18186023314474276,0.41160593792172745,0.08974358974358976,0.08738191632928483,0.0708502024291498,0.15924426450742235,0.14541160593792168,0.10222672064777333,0.21221322537112008,0.08097165991902833,0.4757085020242915,0.7557354925775979,0.1109986504723347,0.12314439946018896,0.12584345479082326,0.11538461538461542,0.08535762483130903,0.3464912280701754,0.10998650472334681,0.11201079622132254
