,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,110,0.3051088953415304,0.18247933884297518,0.27429752066115703,0.38520661157024794,0.10264462809917355,0.13578512396694215,0.3580165289256198,0.10999999999999999,0.28280991735537186,0.13867768595041324,0.20694214876033057,0.2274380165289257,0.16702479338842974,0.11859504132231405,0.18462809917355372,0.31297520661157024,0.20074380165289257,0.1449586776859504,0.27033057851239667,0.23314049586776864
