,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,116,0.04619567998648423,0.047768289944296244,0.02054109862904152,0.015246504138070827,0.019974475963039473,0.014930740032753964,0.024112272899059595,0.016136559075000168,0.012309596709261489,0.015864339195828525,0.285684630257486,0.24730683069238057,0.0181406889299075,0.0407302832291741,0.014686180322391579,0.01816205024839379,0.01892366341134777,0.02810957808657355,0.018259819359927265,0.020075257568205593
