,model_idx,D_crit,D,KB_mccB,KB_mccV,K_omega_mccB,K_omega_mccV,kA_1,kA_2,kBmax_mccB,kBmax_mccV,mu_max_x,mu_max_c,nB_mccB,nB_mccV,n_omega_mccB,n_omega_mccV,omega_max_mccB,omega_max_mccV,N_x,N_c
0,27,0.019544131065719776,0.09293720924329833,0.008245180192103407,0.005212318112760128,0.008482843768243098,0.04381929663619655,0.006673435126128946,0.005538092527258148,0.007823535383934821,0.007568557846759666,0.03380968784106697,0.3182630924366091,0.0058642114079967556,0.011249777909923875,0.008237329987780512,0.005625315005311937,0.008172443425952358,0.15234427406459283,0.018734267864200627,0.004752074955853919
