,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,120,0.0710008701693323,0.2731363043160756,0.036013625249113085,0.035891129925136545,0.040150198112629765,0.04282624980565647,0.06024885396201696,0.04877434005644207,0.05234083852760618,0.20954003005846789,0.21597339024654538,0.07193302332593654,0.03940815913084855,0.051902682176459325,0.04154004890390239,0.06038783904114431,0.10589014053982748,0.037318671585325036,0.03382755485199268
