,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,106,0.35201319831741795,0.17144418935170003,0.20642833715972447,0.2689843664589483,0.2670383732371269,0.395758172078277,0.2978025582158085,0.2652891658467257,0.2976057723843883,0.25483765168907835,0.2487372909150541,0.12474035202798739,0.22741882584453915,0.10777304034109547,0.3382967093035968,0.1632666448015743,0.1679895047556576,0.27088662949600956,0.15511096534382857
