,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,64,0.0449868785923597,0.04124252078638589,0.012602771383562472,0.021869225653513458,0.018115112022952573,0.01969799568680597,0.017763416162670173,0.02008728314191055,0.015641635542171684,0.024002611732816093,0.2628971968275721,0.23610700434851495,0.01606801000693303,0.030700475218308765,0.013768615408214446,0.013996687902974259,0.013171186572383253,0.02461341207553036,0.021005375850352115,0.00967642971683691
