,model_idx,D_crit,D,KB_mccB,KB_mccV,K_omega_mccB,K_omega_mccV,kA_1,kA_2,kBmax_mccB,kBmax_mccV,mu_max_x,mu_max_c,nB_mccB,nB_mccV,n_omega_mccB,n_omega_mccV,omega_max_mccB,omega_max_mccV,N_x,N_c
0,31,0.020096272813936406,0.13220413418967739,0.009118584861216916,0.015349799808057951,0.013892416477515823,0.045786761438811274,0.016537541473627737,0.011399312527049121,0.005915637383252292,0.008485987800002204,0.03432070796489345,0.3198077860730184,0.007910038147394993,0.008810010977237881,0.006743513511230925,0.005920581157094401,0.008035898389792268,0.14922369361291205,0.023661313589548594,0.010615724373072788
