,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,101,0.1331473068212327,0.3453754959779056,0.10071517300432964,0.06784193832386609,0.09601468938818336,0.09497449256485399,0.1461732817154504,0.06861379451740895,0.06371733178962091,0.16383853733251322,0.19911176236477446,0.16063051002810042,0.08825693163042561,0.15431395250672364,0.048509352726220256,0.06847208654437564,0.2516070287154625,0.3948556990725665,0.11030910428500784,0.10178853552347528
