,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,46,0.05431914057598975,0.2818489947070893,0.026201322670343363,0.03519618409691694,0.03070625588946707,0.025087093374901503,0.039037467085435096,0.016130387549441516,0.021880736737498907,0.2391730266480433,0.30214906064339775,0.023410819213617318,0.03702979652346741,0.03152638695610044,0.03141835087204836,0.021967765805207512,0.08082856817034034,0.05495907061529981,0.021473457849207345
