,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,33,0.12371539570677137,0.3443541713683894,0.0837658918227639,0.09489957120288872,0.08481907771007297,0.08011735499887163,0.11592567516738134,0.0824117956819378,0.21624163093357412,0.09666741894230046,0.17373805762431355,0.19709621605356198,0.06198751222447896,0.15335138794854436,0.0946738885127511,0.04344391785150081,0.42150003761378174,0.2942150003761379,0.03938162942902279,0.06398104265402837
