,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,108,0.04543272686052881,0.035313627938737685,0.01703638669398111,0.028094820017559252,0.01873768412837773,0.025624817091015495,0.022772412447566115,0.018394302994829803,0.033354794654180064,0.24911911033069944,0.22678763047507555,0.016962247585601387,0.026163301141352013,0.010184372256365204,0.015073651351087625,0.03409618573797678,0.016271583260169697,0.010960881865183958,0.015210223392839617
