,model_idx,D_crit,D,KB_mccB,KB_mccV,K_omega_mccB,K_omega_mccV,kA_1,kA_2,kBmax_mccB,kBmax_mccV,mu_max_x,mu_max_c,nB_mccB,nB_mccV,n_omega_mccB,n_omega_mccV,omega_max_mccB,omega_max_mccV,N_x,N_c
0,74,0.024349020767431128,0.16903000488392883,0.010028763648410544,0.018397673997120778,0.014914021344683448,0.01069667196074775,0.02749132335242621,0.01274448006042428,0.011482359590082036,0.021444071550434707,0.18998799681269055,0.4551318633706767,0.013634690886386053,0.01248790522569554,0.012543833585027309,0.013747236660811457,0.005835039033450395,0.1264068857539149,0.008658412205198807,0.008939809453441472
