,model_idx,D_crit,D,KB_mccB,KB_mccV,K_omega_mccB,K_omega_mccV,kA_1,kA_2,kBmax_mccB,kBmax_mccV,mu_max_x,mu_max_c,nB_mccB,nB_mccV,n_omega_mccB,n_omega_mccV,omega_max_mccB,omega_max_mccV,N_x,N_c
0,9,0.02176251757332665,0.14828151148482802,0.012813967152871641,0.03100754360032354,0.020725883950653112,0.01585367490170292,0.02939839252788401,0.013001299475522199,0.01635482501750496,0.022793475918402972,0.03854747963208305,0.1882818766884925,0.007747734465807898,0.029003506874315632,0.0108190727736317,0.007075931295386584,0.035340194872920505,0.12729992369326787,0.02048057248247981,0.006066657879719439
