,model_idx,D_crit,D,KB_1,KB_2,K_omega_1,K_omega_2,kA_1,kA_2,kBmax_1,kBmax_2,mu_max_1,mu_max_2,nB_1,nB_2,n_omega_1,n_omega_2,omega_max_1,omega_max_2,N_1,N_2
0,23,0.03580981837059666,0.016800935900242342,0.004860119013329944,0.0054764997638167,0.009407007154625169,0.005669478783828952,0.009999025503953651,0.003202995687254906,0.006363147151783266,0.007716280516607665,0.017398354781847314,0.015987615739407268,0.005981389525751668,0.004136927735597595,0.006216132662035245,0.003794774012926716,0.010995963762188421,0.010655730228771365,0.006298460776294146,0.0031411895956465763
