,model_idx,D_crit,D,KB_mccB,KB_mccV,K_omega_mccB,K_omega_mccV,kA_1,kA_2,kBmax_mccB,kBmax_mccV,mu_max_x,mu_max_c,nB_mccB,nB_mccV,n_omega_mccB,n_omega_mccV,omega_max_mccB,omega_max_mccV,N_x,N_c
0,26,0.023708647286894396,0.11611300648824208,0.0081031128219754,0.007905692040628187,0.009081631883428587,0.012123549168812198,0.00818583393830942,0.013461619946814385,0.010943930106604771,0.014222758461637397,0.18114529439795307,0.4650917808875222,0.0069816867467220045,0.0075193433427314105,0.016292135417104225,0.011809773073718555,0.010890397464232926,0.11677039101578773,0.01080350656590423,0.009261300431137098
